SiteVisit_ID,SiteID,Year,Month,Day,Species_Code,AGE,Errors,Removal_Passes,Pass1,Pass2,Pass3,Pass4,Pass5,Pass6,Pass7,Pass8,Pass9,MLE_loops,Total_Catch,Pop_Est,Capture_Prob,Pop_Est_VAR,Pop_Est_SE,Capture_Prob_VAR,Capture_Prob_SE,T-Value,Pop_Est_CI_Lower,Pop_Est_CI_Upper,Capture_Prob_CI_Lower,Capture_Prob_CI_Upper,Chi_Square,Current,UserCriteria,RunDateTime
2008-07-09_F_2F062,F_2F062,2008,7,9,BKD,All,NA,3,40,21,14,NA,NA,NA,NA,NA,NA,16,75,90,0.443786982,93.53267306,9.671229139,0.007350978,0.085737847,1.960000038,71.04439089,108.9556091,0.275740802,0.611833162,0.288351906,FALSE,NA,11/7/2012
2008-07-09_F_2F062,F_2F062,2008,7,9,BKT,All,NA,3,45,12,4,NA,NA,NA,NA,NA,NA,2,61,62,0.726190476,2.065501332,1.437185211,0.003779602,0.06147847,1.960000038,59.18311699,64.81688301,0.605692675,0.846688277,0.12549619,FALSE,NA,11/7/2012
2008-07-10_F_1F132,F_1F132,2008,7,10,BKD,All,NA,3,82,27,22,NA,NA,NA,NA,NA,NA,15,131,145,0.536885246,50.90621537,7.13485917,0.003254022,0.057044037,1.960000038,131.015676,158.984324,0.425078933,0.648691559,4.180331673,FALSE,NA,11/7/2012
2008-07-10_F_1F132,F_1F132,2008,7,10,BKT,All,NA,3,27,15,7,NA,NA,NA,NA,NA,NA,7,49,55,0.510416667,26.24522207,5.123009083,0.009430209,0.097109263,1.960000038,44.9589022,65.0410978,0.320082511,0.700750822,0.170955656,FALSE,NA,11/7/2012
2008-07-14_F_2F063,F_2F063,2008,7,14,BKD,All,NA,3,51,37,7,NA,NA,NA,NA,NA,NA,10,95,104,0.549132948,31.66820997,5.627451463,0.00434325,0.065903339,1.960000038,92.97019513,115.0298049,0.419962403,0.678303493,7.402910049,FALSE,NA,11/7/2012
2008-07-14_F_2F063,F_2F063,2008,7,14,BKT,All,NA,3,7,3,0,NA,NA,NA,NA,NA,NA,1,10,10,0.769230769,0.175419162,0.418830708,0.019491018,0.139610236,1.960000038,9.179091813,10.82090819,0.495594707,1.042866832,1.31863425,FALSE,NA,11/7/2012
2008-07-14_F_2F253,F_2F253,2008,7,14,BKT,All,NA,3,146,43,21,NA,NA,NA,NA,NA,NA,9,210,218,0.65830721,17.90194108,4.231068551,0.001398211,0.03739266,1.960000038,209.7071056,226.2928944,0.585017596,0.731596824,1.863864253,FALSE,NA,11/7/2012
2008-07-15_F_3F087,F_3F087,2008,7,15,BKD,All,NA,3,61,30,6,NA,NA,NA,NA,NA,NA,5,97,101,0.642384106,10.11815101,3.180904119,0.003200474,0.056572736,1.960000038,94.76542793,107.2345721,0.531501544,0.753266668,2.863773228,FALSE,NA,11/7/2012
2008-07-15_F_3F087,F_3F087,2008,7,15,BKT,All,NA,3,117,54,23,NA,NA,NA,NA,NA,NA,19,194,212,0.557471264,58.5785948,7.653665448,0.002068375,0.045479389,1.960000038,196.9988157,227.0011843,0.468331662,0.646610867,0.06874595,FALSE,NA,11/7/2012
2008-07-15_F_3F087,F_3F087,2008,7,15,TOS,All,NA,3,8,2,4,NA,NA,NA,NA,NA,NA,3,14,16,0.466666667,12.70260495,3.564071401,0.037989968,0.194910155,1.960000038,9.014420054,22.98557995,0.084642763,0.84869057,2.695565528,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,AME,All,NA,3,3,2,1,NA,NA,NA,NA,NA,NA,1,6,6,0.6,1.004830918,1.002412549,0.062801932,0.250603137,1.960000038,4.035271404,7.964728596,0.108817851,1.091182149,0.656145299,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,BHC,All,NA,3,20,5,2,NA,NA,NA,NA,NA,NA,1,27,27,0.75,0.636363636,0.797724035,0.007856341,0.088636004,1.960000038,25.43646089,28.56353911,0.576273432,0.923726568,0.43667328,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,BKD,All,NA,3,133,66,32,NA,NA,NA,NA,NA,NA,30,231,260,0.515625,116.7996431,10.80738836,0.00195794,0.044248612,1.960000038,238.8175188,281.1824812,0.42889772,0.60235228,0.036628343,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,BKT,All,NA,3,85,38,13,NA,NA,NA,NA,NA,NA,10,136,145,0.599118943,24.53959535,4.953745588,0.002606912,0.051057931,1.960000038,135.2906586,154.7093414,0.499045398,0.699192488,0.396722511,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,BRT,All,Invalid Dataset,3,5,0,0,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,LGD,All,NA,3,5,2,3,NA,NA,NA,NA,NA,NA,3,10,12,0.416666667,17.24207183,4.152357383,0.061090107,0.24716413,1.960000038,3.86137953,20.13862047,-0.067775028,0.901108361,1.294447514,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,MTS,All,NA,3,82,69,31,NA,NA,NA,NA,NA,NA,65,182,246,0.36039604,710.049054,26.64674566,0.003725254,0.061034858,1.960000038,193.7723785,298.2276215,0.240767719,0.48002436,3.931701467,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,RYD,All,Invalid Dataset,3,2,0,0,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,TED,All,Invalid Dataset,3,2,0,0,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,TGT,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-16_F_2F015,F_2F015,2008,7,16,TOS,All,NA,3,22,13,3,NA,NA,NA,NA,NA,NA,3,38,40,0.603174603,6.449954141,2.539675991,0.009313734,0.096507688,1.960000038,35.02223506,44.97776494,0.414019535,0.792329671,1.588121865,FALSE,NA,11/7/2012
2008-07-16_F_2F016,F_2F016,2008,7,16,AME,All,NA,3,3,2,2,NA,NA,NA,NA,NA,NA,2,7,8,0.4375,8.957724351,2.992945765,0.084669848,0.290980838,1.960000038,2.133826301,13.8661737,-0.132822443,1.007822443,0.81865475,FALSE,NA,11/7/2012
2008-07-16_F_2F016,F_2F016,2008,7,16,BKD,All,NA,3,81,44,22,NA,NA,NA,NA,NA,NA,24,147,170,0.483552632,110.8195418,10.5270861,0.003361661,0.05797983,1.960000038,149.3669112,190.6330888,0.369912165,0.597193098,0.075370663,FALSE,NA,11/7/2012
2008-07-16_F_2F016,F_2F016,2008,7,16,BKT,All,NA,3,84,47,23,NA,NA,NA,NA,NA,NA,26,154,179,0.47826087,124.1073488,11.14034779,0.003254725,0.057050198,1.960000038,157.1649183,200.8350817,0.366442481,0.590079258,0.157373476,FALSE,NA,11/7/2012
2008-07-16_F_2F016,F_2F016,2008,7,16,BRT,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-16_F_2F016,F_2F016,2008,7,16,LGD,All,NA,3,12,7,5,NA,NA,NA,NA,NA,NA,6,24,29,0.428571429,36.11801632,6.009826647,0.024157413,0.155426551,1.960000038,17.22073977,40.77926023,0.123935388,0.733207469,0.241918391,FALSE,NA,11/7/2012
2008-07-16_F_2F016,F_2F016,2008,7,16,MTS,All,NA,3,61,41,21,NA,NA,NA,NA,NA,NA,32,123,154,0.411371237,235.9014847,15.35908476,0.004858186,0.069700687,1.960000038,123.8961939,184.1038061,0.274757891,0.547984584,0.498791861,FALSE,NA,11/7/2012
2008-07-16_F_2F016,F_2F016,2008,7,16,TOS,All,NA,3,26,12,4,NA,NA,NA,NA,NA,NA,3,42,44,0.617647059,5.96322888,2.441972334,0.00803763,0.08965283,1.960000038,39.21373423,48.78626577,0.441927511,0.793366606,0.305340501,FALSE,NA,11/7/2012
2008-07-16_F_2F017,F_2F017,2008,7,16,BKD,All,NA,3,157,37,20,NA,NA,NA,NA,NA,NA,7,214,220,0.692556634,11.60908674,3.407210992,0.001217119,0.034887232,1.960000038,213.3218665,226.6781335,0.624177659,0.760935609,4.386467929,FALSE,NA,11/7/2012
2008-07-16_F_2F017,F_2F017,2008,7,16,BKT,All,NA,3,203,101,41,NA,NA,NA,NA,NA,NA,37,345,381,0.54245283,125.3856175,11.19757195,0.001214087,0.034843758,1.960000038,359.052759,402.947241,0.474159064,0.610746596,0.622966423,FALSE,NA,11/7/2012
2008-07-16_F_2F055,F_2F055,2008,7,16,BKT,All,NA,3,99,19,7,NA,NA,NA,NA,NA,NA,2,125,126,0.776397516,1.971486679,1.404096392,0.001497159,0.038693133,1.960000038,123.2479711,128.7520289,0.700558976,0.852236055,1.30235707,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,AME,All,NA,3,1,2,2,NA,NA,NA,NA,NA,NA,9,5,13,0.142857143,1409.549407,37.54396632,0.231681362,0.481332902,1.960000038,-60.58617399,86.58617399,-0.800555344,1.08626963,0.803550066,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,BHC,All,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,5,10,14,0.322580645,66.44524763,8.151395441,0.076872192,0.277258348,1.960000038,-1.976735064,29.97673506,-0.220845718,0.866007008,0.488136835,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,BKD,All,NA,3,109,46,28,NA,NA,NA,NA,NA,NA,23,183,205,0.521367521,86.16196411,9.282346907,0.002432716,0.049322575,1.960000038,186.8066001,223.1933999,0.424695274,0.618039768,1.067606952,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,BKT,All,NA,3,72,19,11,NA,NA,NA,NA,NA,NA,5,102,106,0.658064516,8.731279865,2.954873917,0.002878159,0.053648476,1.960000038,100.2084471,111.7915529,0.552913503,0.76321553,2.051619653,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,CUM,All,Invalid Dataset,3,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,LGD,All,NA,3,19,4,5,NA,NA,NA,NA,NA,NA,2,28,29,0.622222222,3.718627655,1.928374356,0.011995129,0.109522276,1.960000038,25.22038626,32.77961374,0.407558562,0.836885883,3.509208404,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,MRD,All,NA,3,23,4,4,NA,NA,NA,NA,NA,NA,1,31,31,0.720930233,1.112028721,1.054527724,0.007722422,0.08787731,1.960000038,28.93312566,33.06687434,0.548690704,0.893169761,3.769358594,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,MTS,All,NA,3,87,61,42,NA,NA,NA,NA,NA,NA,92,190,281,0.3125,1530.642612,39.12342792,0.004005122,0.063286037,1.960000038,204.3180813,357.6819187,0.188459368,0.436540632,0.020480594,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,RYD,All,NA,3,67,17,12,NA,NA,NA,NA,NA,NA,5,96,100,0.644295302,9.78365469,3.12788342,0.003209903,0.056656002,1.960000038,93.8693485,106.1306515,0.533249539,0.755341065,3.449676287,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,TED,All,NA,3,11,1,2,NA,NA,NA,NA,NA,NA,1,14,14,0.736842105,0.40047024,0.63282718,0.01601881,0.126565436,1.960000038,12.75965873,15.24034127,0.488773851,0.98491036,3.446739651,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,TOS,All,Invalid Dataset,3,4,0,0,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-17_F_1F030,F_1F030,2008,7,17,WHS,All,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0.5,0.538461538,0.733799386,0.538461538,0.733799386,1.960000038,-0.438246796,2.438246796,-0.938246796,1.938246796,2.892857143,FALSE,NA,11/7/2012
2008-07-17_F_1FVA2,F_1FVA2,2008,7,17,AME,All,NA,3,4,1,1,NA,NA,NA,NA,NA,NA,1,6,6,0.666666667,0.443181818,0.665719023,0.049242424,0.221906341,1.960000038,4.695190714,7.304809286,0.231730238,1.101603095,0.786324786,FALSE,NA,11/7/2012
2008-07-17_F_1FVA2,F_1FVA2,2008,7,17,BKD,All,NA,3,32,13,7,NA,NA,NA,NA,NA,NA,5,52,56,0.571428571,13.14348592,3.625394588,0.007450956,0.086318919,1.960000038,48.89422661,63.10577339,0.402243491,0.740613652,0.254788097,FALSE,NA,11/7/2012
2008-07-17_F_1FVA2,F_1FVA2,2008,7,17,BKT,All,NA,3,45,26,10,NA,NA,NA,NA,NA,NA,11,81,91,0.515923567,40.73865175,6.382683742,0.005588133,0.074753815,1.960000038,78.48993987,103.5100601,0.36940609,0.662441044,0.64476296,FALSE,NA,11/7/2012
2008-07-17_F_1FVA2,F_1FVA2,2008,7,17,LGD,All,NA,3,2,0,2,NA,NA,NA,NA,NA,NA,1,4,4,0.5,2.153846154,1.467598771,0.134615385,0.366899693,1.960000038,1.123506408,6.876493592,-0.219123398,1.219123398,5.571428571,FALSE,NA,11/7/2012
2008-07-17_F_1FVA2,F_1FVA2,2008,7,17,MTS,All,NA,3,23,20,9,NA,NA,NA,NA,NA,NA,18,52,69,0.368794326,178.9698669,13.37796199,0.012832415,0.113280251,1.960000038,42.77919451,95.22080549,0.146765034,0.590823619,1.330935648,FALSE,NA,11/7/2012
2008-07-17_F_1FVA2,F_1FVA2,2008,7,17,RYD,All,NA,3,1,1,0,NA,NA,NA,NA,NA,NA,1,2,2,0.666666667,0.147727273,0.384353057,0.147727273,0.384353057,1.960000038,1.246668008,2.753331992,-0.086665326,1.419998659,0.928774929,FALSE,NA,11/7/2012
2008-07-17_F_1FVA2,F_1FVA2,2008,7,17,TED,All,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0.5,0.538461538,0.733799386,0.538461538,0.733799386,1.960000038,-0.438246796,2.438246796,-0.938246796,1.938246796,2.892857143,FALSE,NA,11/7/2012
2008-07-17_F_1FVA3,F_1FVA3,2008,7,17,BKD,All,NA,3,76,34,19,NA,NA,NA,NA,NA,NA,16,129,144,0.524390244,58.43957346,7.644578043,0.003426019,0.058532204,1.960000038,129.016627,158.983373,0.409667125,0.639113363,0.322620862,FALSE,NA,11/7/2012
2008-07-17_F_1FVA3,F_1FVA3,2008,7,17,BKT,All,NA,3,28,4,3,NA,NA,NA,NA,NA,NA,1,35,35,0.777777778,0.5355518,0.731814048,0.005355518,0.073181405,1.960000038,33.56564447,36.43435553,0.634342224,0.921213331,2.75996985,FALSE,NA,11/7/2012
2008-07-17_F_1FVA3,F_1FVA3,2008,7,17,LGD,All,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0.5,0.538461538,0.733799386,0.538461538,0.733799386,1.960000038,-0.438246796,2.438246796,-0.938246796,1.938246796,2.892857143,FALSE,NA,11/7/2012
2008-07-17_F_1FVA3,F_1FVA3,2008,7,17,MTS,All,NA,3,21,29,5,NA,NA,NA,NA,NA,NA,16,55,70,0.395683453,129.8470985,11.3950471,0.011360645,0.106586325,1.960000038,47.66570768,92.33429232,0.186774256,0.60459265,13.19250884,FALSE,NA,11/7/2012
2008-07-21_F_3F019,F_3F019,2008,7,21,BKT,All,NA,3,222,36,14,NA,NA,NA,NA,NA,NA,3,272,274,0.795321637,3.128964392,1.768887897,0.000629276,0.025085376,1.960000038,270.5329797,277.4670203,0.746154301,0.844488974,4.334935379,FALSE,NA,11/7/2012
2008-07-21_F_3F020,F_3F020,2008,7,21,BKT,All,NA,3,192,65,26,NA,NA,NA,NA,NA,NA,14,283,296,0.644646925,28.83363358,5.369695856,0.001083028,0.032909389,1.960000038,285.4753961,306.5246039,0.580144523,0.709149326,0.274376171,FALSE,NA,11/7/2012
2008-07-22_F_2F048,F_2F048,2008,7,22,BKT,All,NA,3,166,54,16,NA,NA,NA,NA,NA,NA,8,236,243,0.688046647,13.60970325,3.68913313,0.001121224,0.03348469,1.960000038,235.7692991,250.2307009,0.622416655,0.753676639,0.078762192,FALSE,NA,11/7/2012
2008-07-24_F_2F069,F_2F069,2008,7,24,AME,All,Invalid Dataset,3,4,0,0,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-24_F_2F069,F_2F069,2008,7,24,BKT,All,NA,3,90,25,13,NA,NA,NA,NA,NA,NA,6,128,133,0.659793814,10.718875,3.273969304,0.002279177,0.047740723,1.960000038,126.5830202,139.4169798,0.566221996,0.753365632,1.643294084,FALSE,NA,11/7/2012
2008-07-28_F_1F001,F_1F001,2008,7,28,BHC,All,Invalid Dataset,3,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-28_F_1F001,F_1F001,2008,7,28,BKD,All,NA,3,157,37,16,NA,NA,NA,NA,NA,NA,5,210,214,0.721649485,7.599713664,2.756757817,0.00111542,0.033397897,1.960000038,208.5967547,219.4032453,0.656189607,0.787109362,2.238674444,FALSE,NA,11/7/2012
2008-07-28_F_1F001,F_1F001,2008,7,28,BKT,All,NA,3,33,8,2,NA,NA,NA,NA,NA,NA,1,43,43,0.781818182,0.616014333,0.784865805,0.004277877,0.065405484,1.960000038,41.46166302,44.53833698,0.653623434,0.91001293,0.176178515,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,BHC,All,NA,3,31,14,17,NA,NA,NA,NA,NA,NA,29,62,90,0.319587629,444.8688795,21.09191503,0.012116649,0.110075651,1.960000038,48.65984655,131.3401535,0.103839353,0.535335904,2.780778021,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,BKD,All,NA,3,64,38,15,NA,NA,NA,NA,NA,NA,17,117,133,0.502145923,69.85427532,8.357887013,0.004017404,0.063382991,1.960000038,116.6185415,149.3814585,0.377915261,0.626376585,0.942148016,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,BLG,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,BLM,All,Invalid Dataset,3,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,CES,All,NA,3,64,36,22,NA,NA,NA,NA,NA,NA,28,122,149,0.431095406,180.0606674,13.41866861,0.004657086,0.068242843,1.960000038,122.6994095,175.3005905,0.297339433,0.564851379,0.08097381,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,COS,All,ERROR: Run Terminated at population estimate equal to 5 times the total catch.,3,8,9,24,NA,NA,NA,NA,NA,NA,165,41,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,CRC,All,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0.5,0.538461538,0.733799386,0.538461538,0.733799386,1.960000038,-0.438246796,2.438246796,-0.938246796,1.938246796,2.892857143,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,FAD,All,NA,3,28,19,13,NA,NA,NA,NA,NA,NA,24,60,83,0.344827586,293.0057666,17.11741121,0.011781831,0.108544142,1.960000038,49.44987403,116.550126,0.132081068,0.557574105,0.060278182,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,LGD,All,NA,3,29,13,12,NA,NA,NA,NA,NA,NA,14,54,67,0.415384615,97.76938537,9.887840278,0.010995465,0.104859265,1.960000038,47.61983305,86.38016695,0.209860457,0.620908774,1.360090932,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,MRD,All,NA,3,50,42,34,NA,NA,NA,NA,NA,NA,144,126,269,0.189473684,10605.90783,102.9849884,0.008009527,0.089495959,1.960000038,67.14942279,470.8505772,0.014061605,0.364885763,0.038284491,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,MTS,All,NA,3,38,31,26,NA,NA,NA,NA,NA,NA,105,95,199,0.193877551,7207.419174,84.89652039,0.010527534,0.102603771,1.960000038,32.60282004,365.39718,-0.007225841,0.394980943,0.044110356,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,NHS,All,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0.5,0.538461538,0.733799386,0.538461538,0.733799386,1.960000038,-0.438246796,2.438246796,-0.938246796,1.938246796,2.892857143,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,PKS,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,ROB,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,RRC,All,Invalid Dataset,3,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,RYD,All,NA,3,57,25,26,NA,NA,NA,NA,NA,NA,36,108,143,0.372413793,354.3308698,18.82367843,0.006101571,0.078112552,1.960000038,106.1055903,179.8944097,0.219313192,0.525514394,3.590474571,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,WHS,All,NA,3,9,2,5,NA,NA,NA,NA,NA,NA,4,16,19,0.432432432,22.59745038,4.753677564,0.03633738,0.190623662,1.960000038,9.682791974,28.31720803,0.058810055,0.806054809,3.702644541,FALSE,NA,11/7/2012
2008-07-28_F_1F228,F_1F228,2008,7,28,YEB,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2008-07-29_F_1F133,F_1F133,2008,7,29,BKD,All,NA,3,90,26,14,NA,NA,NA,NA,NA,NA,6,130,135,0.653266332,11.81100284,3.43671396,0.002300423,0.047962728,1.960000038,128.2640406,141.7359594,0.559259384,0.747273279,1.814329338,FALSE,NA,11/7/2012
2008-07-29_F_1F133,F_1F133,2008,7,29,BKT,All,NA,3,104,19,6,NA,NA,NA,NA,NA,NA,2,129,130,0.791411043,1.587029474,1.25977358,0.001351823,0.036767147,1.960000038,127.5308438,132.4691562,0.719347434,0.863474652,0.81302186,FALSE,NA,11/7/2012
2008-07-30_F_1F118,F_1F118,2008,7,30,BKD,All,NA,3,50,10,7,NA,NA,NA,NA,NA,NA,2,67,68,0.712765957,2.731668495,1.652775997,0.003637745,0.060313721,1.960000038,64.76055905,71.23944095,0.594551064,0.830980851,3.41128748,FALSE,NA,11/7/2012
2008-07-30_F_1F118,F_1F118,2008,7,30,BKT,All,NA,3,124,42,16,NA,NA,NA,NA,NA,NA,8,182,189,0.657039711,15.77025637,3.97117821,0.001620357,0.040253658,1.960000038,181.2164907,196.7835093,0.578142541,0.735936881,0.143533503,FALSE,NA,11/7/2012
2008-07-30_F_1F118,F_1F118,2008,7,30,FAD,All,NA,3,20,7,2,NA,NA,NA,NA,NA,NA,1,29,29,0.725,0.982500553,0.991211659,0.008119839,0.090110151,1.960000038,27.05722515,30.94277485,0.548384104,0.901615896,0.425128114,FALSE,NA,11/7/2012
2008-07-30_F_1F118,F_1F118,2008,7,30,MTS,All,NA,3,25,12,7,NA,NA,NA,NA,NA,NA,6,44,49,0.517647059,21.50234399,4.637061999,0.010314099,0.101558351,1.960000038,39.91135848,58.08864152,0.31859269,0.716701428,0.219962711,FALSE,NA,11/7/2012
2008-07-31_F_1F007,F_1F007,2008,7,31,BKD,All,NA,3,440,93,64,NA,NA,NA,NA,NA,NA,21,597,617,0.679954442,38.4124911,6.197781143,0.000455447,0.021341212,1.960000038,604.852349,629.147651,0.638125666,0.721783218,23.97283082,FALSE,NA,11/7/2012
2008-07-31_F_1F007,F_1F007,2008,7,31,BKT,All,NA,3,124,38,21,NA,NA,NA,NA,NA,NA,10,183,192,0.631034483,22.11526664,4.702687172,0.001754787,0.041890175,1.960000038,182.7827331,201.2172669,0.54892974,0.713139225,2.305088268,FALSE,NA,11/7/2012
2008-07-31_F_1F007,F_1F007,2008,7,31,FAD,All,NA,3,93,50,24,NA,NA,NA,NA,NA,NA,25,167,191,0.495548961,108.2997556,10.40671685,0.00286481,0.053523921,1.960000038,170.602835,211.397165,0.390642076,0.600455847,0.137063072,FALSE,NA,11/7/2012
2008-07-31_F_1F007,F_1F007,2008,7,31,LGD,All,NA,3,9,5,3,NA,NA,NA,NA,NA,NA,3,17,19,0.5,10.23076923,3.198557367,0.028340081,0.168345125,1.960000038,12.73082756,25.26917244,0.170043556,0.829956444,0.212406015,FALSE,NA,11/7/2012
2008-07-31_F_1F007,F_1F007,2008,7,31,MTS,All,NA,3,21,11,3,NA,NA,NA,NA,NA,NA,3,35,37,0.603448276,5.946740031,2.438593863,0.010059026,0.100294695,1.960000038,32.22035603,41.77964397,0.406870674,0.800025878,0.676171074,FALSE,NA,11/7/2012
2008-07-31_F_1FVA1,F_1FVA1,2008,7,31,BKD,All,NA,3,136,63,29,NA,NA,NA,NA,NA,NA,24,228,251,0.545454545,79.77098512,8.931460414,0.001823308,0.042700209,1.960000038,233.4943376,268.5056624,0.461762136,0.629146955,0.034941933,FALSE,NA,11/7/2012
2008-07-31_F_1FVA1,F_1FVA1,2008,7,31,BKT,All,NA,3,117,43,32,NA,NA,NA,NA,NA,NA,24,192,215,0.52173913,89.97658548,9.485598847,0.002316486,0.048129888,1.960000038,196.4082263,233.5917737,0.427404549,0.616073712,3.890209878,FALSE,NA,11/7/2012
2008-07-31_F_1FVA1,F_1FVA1,2008,7,31,FAD,All,NA,3,35,24,9,NA,NA,NA,NA,NA,NA,12,68,79,0.475524476,56.55027845,7.519991918,0.007448621,0.086305392,1.960000038,64.26081584,93.73918416,0.306365906,0.644683045,1.287051095,FALSE,NA,11/7/2012
2008-07-31_F_1FVA1,F_1FVA1,2008,7,31,MTS,All,NA,3,21,8,5,NA,NA,NA,NA,NA,NA,3,34,36,0.586206897,7.100688197,2.664711654,0.0109959,0.104861338,1.960000038,30.77716516,41.22283484,0.380678674,0.791735119,0.603071676,FALSE,NA,11/7/2012
